@relation mfeat-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.ReservoirSample-S1-Z100

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att100 numeric
@attribute att101 numeric
@attribute att102 numeric
@attribute att103 numeric
@attribute att104 numeric
@attribute att105 numeric
@attribute att106 numeric
@attribute att107 numeric
@attribute att108 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att113 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att116 numeric
@attribute att117 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att122 numeric
@attribute att123 numeric
@attribute att124 numeric
@attribute att125 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att128 numeric
@attribute att129 numeric
@attribute att130 numeric
@attribute att131 numeric
@attribute att132 numeric
@attribute att133 numeric
@attribute att134 numeric
@attribute att135 numeric
@attribute att136 numeric
@attribute att137 numeric
@attribute att138 numeric
@attribute att139 numeric
@attribute att140 numeric
@attribute att141 numeric
@attribute att142 numeric
@attribute att143 numeric
@attribute att144 numeric
@attribute att145 numeric
@attribute att146 numeric
@attribute att147 numeric
@attribute att148 numeric
@attribute att149 numeric
@attribute att150 numeric
@attribute att151 numeric
@attribute att152 numeric
@attribute att153 numeric
@attribute att154 numeric
@attribute att155 numeric
@attribute att156 numeric
@attribute att157 numeric
@attribute att158 numeric
@attribute att159 numeric
@attribute att160 numeric
@attribute att161 numeric
@attribute att162 numeric
@attribute att163 numeric
@attribute att164 numeric
@attribute att165 numeric
@attribute att166 numeric
@attribute att167 numeric
@attribute att168 numeric
@attribute att169 numeric
@attribute att170 numeric
@attribute att171 numeric
@attribute att172 numeric
@attribute att173 numeric
@attribute att174 numeric
@attribute att175 numeric
@attribute att176 numeric
@attribute att177 numeric
@attribute att178 numeric
@attribute att179 numeric
@attribute att180 numeric
@attribute att181 numeric
@attribute att182 numeric
@attribute att183 numeric
@attribute att184 numeric
@attribute att185 numeric
@attribute att186 numeric
@attribute att187 numeric
@attribute att188 numeric
@attribute att189 numeric
@attribute att190 numeric
@attribute att191 numeric
@attribute att192 numeric
@attribute att193 numeric
@attribute att194 numeric
@attribute att195 numeric
@attribute att196 numeric
@attribute att197 numeric
@attribute att198 numeric
@attribute att199 numeric
@attribute att200 numeric
@attribute att201 numeric
@attribute att202 numeric
@attribute att203 numeric
@attribute att204 numeric
@attribute att205 numeric
@attribute att206 numeric
@attribute att207 numeric
@attribute att208 numeric
@attribute att209 numeric
@attribute att210 numeric
@attribute att211 numeric
@attribute att212 numeric
@attribute att213 numeric
@attribute att214 numeric
@attribute att215 numeric
@attribute att216 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.513393,0.421488,0.276178,0.329949,0.453368,0.296053,0.333333,0.605263,0.333333,0.529412,0.333333,0.941176,0.635,0.416667,0.147335,0.213043,0.542373,0.534884,0.463415,0.47619,0.55,0.666667,0.529412,0.25,0.65534,0.423892,0.331111,0.582734,0.827038,0.383743,0.55,0.560976,0.604651,0.8,0.47619,0.181818,0.768317,0.380306,0.251163,0.25256,0.766756,0.449064,0.242424,0.526316,0.883721,0.826087,0.47619,0.227273,0.537084,0.404145,0.239502,0.374172,0.804054,0.427239,0.560976,0.307692,0.604651,0.833333,0.5,0.578947,0.483544,0.386813,0.205837,0.52959,0.836466,0.404517,0.55,0.594595,0.357143,0.736842,0.473684,0.25,0.6,0.360656,0.235835,0.334594,0.594059,0.551601,0.5,0.25641,0.8,0.791667,0.473684,0.105263,0.704301,0.371611,0.2048,0.477032,0.490809,0.526032,0.536585,0.428571,0.704545,0.5,0.470588,0.454545,0.763668,0.429389,0.36,0.455399,0.517711,0.539623,0.763158,0.55814,0.711111,0.826087,0.761905,0.473684,0.473786,0.382688,0.317633,0.590618,0.76834,0.268206,0.325581,0.566667,0.4,0.222222,0.409091,0.26087,0.28655,0.378521,0.256649,0.492777,0.789272,0.384328,0.309524,0.30303,0.454545,0.083333,0.277778,0,0.296137,0.232301,0.319277,0.377737,0.538293,0.319149,0.194444,0.735294,0.264706,0.130435,0.277778,0.227273,0.757576,0.271719,0.309172,0.455399,0.690745,0.344468,0.277778,0.645161,0.314286,0.818182,0.470588,0.333333,0.561983,0.346821,0.289617,0.370304,0.62768,0.573416,0.372093,0.30303,0.555556,0.833333,0.47619,0.722222,0.548729,0.35225,0.170213,0.614973,0.744286,0.427984,0.295455,0.578947,0.454545,0.764706,0.52381,0.32,0.52562,0.502116,0.291223,0.632148,0.858306,0.273292,0.309524,0.55814,0.409091,0.647059,0.458333,0.291667,0.763206,0.502976,0.358025,0.344209,0.454301,0.634892,0.391304,0.575,0.651163,0.84,0.541667,0.722222,0.661538,0.154762,0.325065,0.378194,0.460094,0.168367,0.241379,0.378378,0.257143,0.428571,0.5,0.478261,6
0.183036,0.85124,0.342932,0.15736,0.370466,0.490132,0.809524,0.763158,0.230769,0.529412,0.833333,0.941176,0.4,0.391304,0.315047,0.113043,0.469734,0.567084,0.707317,0.52381,0.8,0.5,0.705882,0.15,0.616505,0.373796,0.337778,0.230216,0.699801,0.542533,0.3,0.414634,0.651163,0.6,0.047619,0.272727,0.724752,0.315789,0.379845,0.191126,0.595174,0.611227,0.363636,0.157895,0.883721,0.652174,0.52381,0.318182,0.659847,0.393782,0.381026,0.298013,0.65991,0.580224,0.219512,0.102564,0.651163,0.666667,0.545455,0.473684,0.524051,0.536264,0.281106,0.39302,0.716165,0.445585,0.1,0.27027,0.452381,0.526316,0.210526,0.333333,0.558974,0.57377,0.36294,0.137996,0.546535,0.55516,0.547619,0.307692,0.8,0.625,0.210526,0.210526,0.553763,0.6874,0.3568,0.088339,0.461397,0.558348,0.634146,0.657143,0.704545,0.333333,0.411765,0.363636,0.675485,0.524809,0.495238,0.173709,0.359673,0.611321,0.710526,0.883721,0.666667,0.652174,0.52381,0.473684,0.41165,0.523918,0.374396,0.441365,0.656371,0.520426,0.139535,0.633333,0.45,0.333333,0.545455,0.347826,0.374269,0.59331,0.31117,0.345104,0.685824,0.317164,0.166667,0.727273,0.363636,0.083333,0.333333,0.08,0.390558,0.736726,0.375904,0.15146,0.498906,0.375887,0.694444,0.852941,0.441176,0.043478,0.777778,0.318182,0.487603,0.726433,0.325444,0.173709,0.582393,0.319415,0.722222,0.903226,0.542857,0.636364,0.764706,0.25,0.5,0.897881,0.287796,0.241503,0.576998,0.554869,0.418605,0.545455,0.644444,0.666667,0.047619,0.611111,0.497881,0.872798,0.309329,0.376114,0.707143,0.518519,0.340909,0.526316,0.590909,0.529412,0,0.4,0.608264,0.513399,0.356383,0.440495,0.78013,0.462733,0.166667,0.883721,0.181818,0.529412,0.583333,0.375,0.668488,0.660714,0.48011,0.168026,0.362903,0.548561,0.826087,0.875,0.697674,0.68,0.583333,0.833333,0.312821,0.764286,0.339426,0.132879,0.314554,0.471088,0.586207,0.216216,0.485714,0.571429,0.571429,0.391304,2
0.046875,0.204545,0.13089,0.1489,0.427461,0.342105,0.047619,0.210526,0,0.352941,0.111111,0.352941,0.3725,0.726449,0.42163,0.163043,0.53753,0.767442,0.073171,0.452381,0.775,0.458333,0.294118,0.85,0.633495,0.714836,0.266667,0.372302,0.755467,0.478261,0.85,0.731707,0.488372,0.85,0.761905,0.363636,0.453465,0.82343,0.203101,0.168942,0.648794,0.673597,0.727273,0.763158,0.72093,0.434783,0.571429,0.681818,0.411765,0.82038,0.216174,0.319536,0.70045,0.505597,0.853659,0.846154,0.488372,0.541667,0.590909,0.684211,0.38481,0.797802,0.179724,0.488619,0.772556,0.470226,0.85,0.675676,0.190476,0.789474,0.789474,0.416667,0.397436,0.719262,0.430322,0.200378,0.578218,0.790036,0.214286,0.641026,0.775,0.333333,0.789474,0.947368,0.432796,0.398724,0.3984,0.174912,0.490809,0.719928,0.146341,0.8,0.545455,0.625,0.470588,0.727273,0.430335,0.591603,0.613333,0.147105,0.452316,0.739623,0.447368,0.162791,0.555556,0.347826,0.571429,0.368421,0.436893,0.57631,0.135266,0.575693,0.737452,0.360568,0.604651,0.666667,0.425,0.277778,0.318182,0.434783,0.459064,0.419014,0.135638,0.449438,0.754789,0.455224,0.595238,0.818182,0.068182,0.541667,0.611111,0.48,0.427039,0.256637,0.137349,0.142336,0.525164,0.541371,0.305556,0.176471,0.294118,0.608696,0.166667,0.409091,0.297521,0.284658,0.136095,0.147105,0.636569,0.419624,0.222222,0.096774,0.342857,0.409091,0.235294,0.75,0.47314,0.583815,0.502732,0.27907,0.62768,0.681607,0.325581,0.515152,0.4,0.375,0.761905,0.722222,0.508475,0.600783,0.230769,0.541889,0.744286,0.54321,0.386364,0.710526,0.295455,0.705882,0.809524,0.48,0.530579,0.348378,0.12766,0.584235,0.84202,0.282609,0.595238,0.209302,0.204545,0.352941,0.375,0.458333,0.378871,0.334821,0.611797,0.133768,0.432796,0.829137,0.130435,0.1,0.534884,0.4,0.375,0.388889,0.197436,0.561905,0.114883,0.124361,0.338028,0.335034,0.448276,0.891892,0.285714,0.928571,0.785714,0.652174,1
0.361607,0.797521,0.493455,0.072758,0.487047,0.299342,0.809524,0.710526,0.205128,0.588235,0.555556,0.764706,0.495,0.496377,0.479624,0.1,0.549637,0.645796,0.707317,0.571429,0.975,0.541667,0.411765,0.4,0.635922,0.454721,0.451111,0.31295,0.626243,0.36862,0.05,0.463415,0.674419,0.55,0.285714,0.045455,0.792079,0.37691,0.489922,0.102389,0.41555,0.540541,0.727273,0.105263,0.906977,0.608696,0.857143,0.363636,0.859335,0.438687,0.491446,0.261589,0.5,0.404851,0.414634,0.051282,0.674419,0.625,0.863636,0.631579,0.660759,0.606593,0.463902,0.432473,0.665414,0.359343,0.45,0.324324,0.380952,0.473684,0.578947,0.125,0.625641,0.745902,0.50536,0.141777,0.643564,0.669039,0.547619,0.358974,0.975,0.75,0.578947,0.157895,0.580645,0.795853,0.496,0.127208,0.566176,0.605027,0.634146,0.714286,0.727273,0.375,0.705882,0.590909,0.749559,0.612595,0.584762,0.086072,0.378747,0.615094,0.342105,0.930233,0.688889,0.608696,0.857143,0.631579,0.578641,0.487472,0.522947,0.573561,0.658301,0.328597,0.604651,0.7,0.625,0.388889,0.863636,0.130435,0.596491,0.56162,0.482713,0.390048,0.680077,0.384328,0.642857,0.787879,0.25,0.125,0.722222,0.12,0.502146,0.714602,0.524096,0.078467,0.628009,0.408983,0.694444,0.794118,0.294118,0.086957,0.5,0.090909,0.586777,0.726433,0.477811,0.086072,0.625282,0.306889,0.722222,0.83871,0.4,0.590909,0.470588,0.458333,0.528926,0.843931,0.57377,0.220036,0.62963,0.595054,0.418605,0.606061,0.533333,0.708333,0.285714,0.666667,0.544492,0.810176,0.477905,0.511586,0.728571,0.427984,0.477273,0.578947,0.477273,0.588235,0.333333,0.2,0.730579,0.488011,0.49867,0.545595,0.677524,0.282609,0.642857,0.930233,0.022727,0.588235,0.875,0.166667,0.763206,0.821429,0.654321,0.076672,0.456989,0.721223,0.826087,0.925,0.72093,0.64,0.875,0.555556,0.517949,0.678571,0.497389,0.081772,0.382629,0.37585,0.931034,0.27027,0.514286,0.5,0.642857,0.608696,2
0.508929,0.46281,0.251309,0.522843,0.595855,0.514803,0.5,0.578947,0.641026,0.117647,0.666667,0.529412,0.91,0.34058,0.130094,0.473913,0.675545,0.880143,0.634146,0.547619,0.65,0.541667,0.529412,0.6,0.864078,0.323699,0.244444,0.435252,0.936382,0.665406,0.875,0.487805,0.837209,0.55,0.571429,0.590909,0.233663,0.322581,0.299225,0.556314,0.914209,0.717256,0.212121,0.289474,0.604651,0.434783,0,0.090909,0.450128,0.345423,0.287714,0.63245,0.927928,0.690299,0.536585,0.333333,0.837209,0.458333,0.045455,0.421053,0.478481,0.325275,0.201229,0.596358,0.93985,0.702259,0.525,0.351351,0.833333,0.684211,0.368421,0.708333,0.723077,0.27459,0.225115,0.523629,0.70297,0.891459,0.619048,0.333333,0.65,0.416667,0.368421,0.263158,0.790323,0.301435,0.2064,0.462898,0.591912,0.86535,0.707317,0.514286,0.75,0.708333,0.588235,0.772727,0.731922,0.341603,0.346667,0.517997,0.667575,0.892453,0.631579,0.581395,0.755556,0.434783,0.190476,0.842105,0.267961,0.318907,0.277778,0.573561,0.874517,0.50444,0.302326,0.666667,0.1,0.166667,0.045455,0.304348,0.842105,0.357394,0.204787,0.589085,0.894636,0.669776,0.285714,0.69697,0.727273,0.291667,0.611111,0.52,0.412017,0.236726,0.279518,0.44708,0.658643,0.761229,0.333333,0.647059,0.911765,0.347826,0.5,0.454545,0.581267,0.290203,0.295858,0.517997,0.814898,0.663883,0.416667,0.548387,0.942857,0.5,0.705882,0.625,0.871901,0.289017,0.160291,0.592129,0.734893,0.846986,0.488372,0.454545,0.911111,0.458333,0.571429,0.444444,0.620763,0.293542,0.217676,0.42959,0.822857,0.76749,0.409091,0.552632,0.954545,0.352941,0.52381,0.6,0.21157,0.479549,0.271277,0.449768,0.947883,0.445652,0.285714,0.534884,0.545455,0.117647,0.208333,0.666667,0.533698,0.443452,0.29904,0.526917,0.602151,0.888489,0.413043,0.6,0.790698,0.48,0.375,0.555556,0.815385,0.188095,0.284595,0.446337,0.589202,0.401361,0.413793,0.513514,0.657143,0.642857,0.5,0.782609,3
0.732143,0.615702,0.328534,0.947547,0.562176,0.756579,0.571429,0.578947,0.820513,0.705882,0.611111,0.411765,0.605,0.014493,0.470219,0.919565,0.644068,0.892665,0.707317,0.833333,0.475,0.291667,0.470588,0.5,0.558252,0.470135,0.188889,0.793165,0.910537,0.754253,0.55,0.097561,0.674419,0.05,0.52381,0.954545,0.380198,0.224109,0.452713,0.933447,0.879357,0.390852,0.484848,0.447368,0.44186,0.086957,0.047619,0,0.30179,0.272884,0.454121,0.925497,0.898649,0.54291,0.560976,0.538462,0.674419,0.125,0.090909,0.421053,0.281013,0.435165,0.362519,0.810319,0.915414,1,0.6,0.135135,1,0.157895,0.421053,0.791667,0.487179,0.180328,0.548239,0.930057,0.677228,0.672598,0.833333,0.641026,0.475,0.5,0.421053,0.157895,0.564516,0.119617,0.5056,0.948763,0.568015,0.698384,0.780488,0.342857,0.590909,0.208333,0.411765,0.681818,0.626102,0.104962,0.550476,0.954617,0.632153,0.539623,0.078947,0.72093,0.6,0.086957,0.047619,0.736842,0.275728,0.651481,0.315217,0.571429,0.849421,0.573712,0.744186,0.933333,0.275,0.611111,0.454545,0.652174,0.690058,0.572183,0.272606,0.831461,0.869732,1,0.785714,0.515152,0.886364,0.625,0.666667,0.84,0.476395,0.573009,0.316867,0.905109,0.630197,0.910165,0.916667,0.529412,0.882353,0.608696,0.666667,0.818182,0.592287,0.371534,0.252959,0.954617,0.785553,0.878914,0.833333,0.741935,0.857143,0.045455,0.529412,0.541667,0.640496,0.277457,0.428051,0.923077,0.709552,0.805255,0.930233,0.636364,0.755556,0.458333,0.52381,0.555556,0.519068,0.328767,0.432079,0.684492,0.804286,0.921811,0.931818,0.078947,0.840909,0.705882,0.47619,0.68,0.191736,0.654443,0.339096,0.531685,0.92671,0.664596,0.785714,0.395349,0.840909,0.823529,0.666667,0.75,0.570128,0.258929,0.57476,0.942904,0.567204,0.368705,0.391304,0.75,0.627907,0.32,0.166667,0.666667,0.697436,0.469048,0.262402,0.914821,0.558685,0.467687,0.724138,0.351351,0.457143,0.5,0.571429,0.695652,8
0.890625,0.836777,0.735602,0.483926,0.619171,0.942434,0.880952,0.684211,0.871795,0.588235,0.5,0.705882,0.7925,0.451087,0.587774,0.423913,0.697337,0.762075,0.780488,0.309524,0.475,0.708333,0.705882,0.65,0.711165,0.159923,0.644444,0.411871,0.954274,0.979206,0.375,0.829268,0.674419,0.15,0.52381,0.181818,0.362376,0.24618,0.786047,0.506826,0.938338,0.93763,0.333333,0.394737,0.44186,0,0.047619,0.136364,0.222506,0.212435,0.788491,0.561258,0.948198,1,0,0.282051,0.674419,0.041667,0.090909,0.473684,0.36962,0.49011,0.714286,0.546282,0.956767,0.932238,0.025,0.72973,1,0.263158,0.421053,0.333333,0.541026,0.543033,0.68147,0.449905,0.720792,0.517794,0.619048,0.128205,0.475,0.75,0.421053,0.315789,0.701613,0.679426,0.7088,0.436396,0.608456,0.764811,0.707317,0.4,0.590909,0.541667,0.647059,0.818182,0.617284,0.618321,0.571429,0.500782,0.692098,0.854717,0.631579,0.674419,0.6,0.347826,0.333333,0.894737,0.254369,0.271071,0.743961,0.605544,0.891892,0.966252,0.209302,0.466667,0.275,0.611111,0.090909,0.086957,0.862573,0.489437,0.718085,0.542536,0.911877,0.666045,0.238095,0.575758,0.931818,0.708333,0.666667,0.32,0.56867,0.659292,0.744578,0.467153,0.678337,0.926714,0.777778,0.823529,0.882353,0.695652,0.444444,0.136364,0.633609,0.83549,0.721893,0.500782,0.835214,0.780793,0.805556,0.483871,0.857143,0.5,0.882353,0.666667,0.700413,0.657033,0.546448,0.50805,0.752437,0.581144,0.488372,0.272727,0.755556,0.708333,0.52381,0.388889,0.550847,0.667319,0.731588,0.431373,0.835714,0.981481,0.409091,0.815789,0.840909,0.588235,0.47619,0.32,0.127273,0.22708,0.74734,0.513138,0.962541,0.920807,0.238095,0.674419,0.840909,0.588235,0.166667,0.208333,0.506375,0.778274,0.567901,0.495922,0.626344,0.517986,0.891304,0.65,0.627907,0.64,0.5,0.611111,0.823077,0.704762,0.725849,0.454855,0.610329,0.816327,0.827586,0.405405,0.457143,0.357143,0.571429,0.826087,8
0.520089,0.692149,0.21466,0.546531,0.634715,0.427632,0.404762,0.473684,0.666667,0.529412,0.833333,0,0.2275,0.088768,0.409091,0.43913,0.576271,0.821109,0.390244,0.690476,0.125,0.083333,0.705882,0.65,0.487864,0.314066,0.186667,0.395683,0.22664,0.565217,0.475,0.292683,0.116279,0.1,0.047619,0.545455,0.627723,0.117148,0.333333,0.477816,0.375335,0.735967,0.818182,0.184211,0.255814,0.304348,0.52381,0.409091,0.519182,0.215889,0.337481,0.466887,0.29955,0.591418,0.829268,0.333333,0.116279,0.166667,0.545455,0.263158,0.658228,0.393407,0.262673,0.38695,0.257519,0.589322,0.875,0.135135,0.428571,0.210526,0.210526,0.416667,0.264103,0.276639,0.470138,0.451796,0.463366,0.843416,0.571429,0.589744,0.125,0.125,0.210526,0.736842,0.540323,0.344498,0.4304,0.561837,0.369485,0.780969,0.512195,0.514286,0.090909,0.25,0.411765,0.363636,0.27866,0.164122,0.529524,0.611894,0.463215,0.807547,0.105263,0.674419,0.111111,0.043478,0.52381,0.368421,0.852427,0.43508,0.202899,0.377399,0.332046,0.424512,1,0.866667,0.725,0.555556,0.545455,0.434783,0.52924,0.545775,0.175532,0.386838,0.321839,0.563433,0.952381,0.515152,0.522727,0.666667,0.555556,0.64,0.684549,0.615044,0.204819,0.582117,0.249453,0.64539,0.722222,0.529412,0.588235,0.652174,0.777778,0.5,0.369146,0.436229,0.171598,0.611894,0.370203,0.544885,0.638889,0.870968,0.571429,0,0.764706,0.416667,0.154959,0.421965,0.429872,0.438283,0.471735,0.761978,0.674419,0.575758,0.222222,0.083333,0.047619,0.277778,0.635593,0.471624,0.338789,0.276292,0.458571,0.654321,0.772727,0.394737,0.295455,0.529412,0,0.4,0.861157,0.627645,0.218085,0.295209,0.389251,0.363354,0.952381,0.674419,0.795455,0.529412,0.583333,0.375,0.236794,0.421131,0.565158,0.553018,0.610215,0.883094,0.456522,0.65,0.069767,0.12,0.583333,0.166667,0.44359,0.309524,0.156658,0.589438,0.516432,0.386054,0.827586,0.459459,0.4,0.428571,0.714286,0.391304,7
0.595982,0.481405,0.073298,0.664975,0.619171,0.473684,0.095238,0.473684,0.435897,0.647059,0.722222,0.235294,0.3275,0.407609,0.318182,0.691304,0.430993,0.871199,0.219512,0.357143,0.35,0.166667,0.588235,0.95,0.599515,1,0.164444,0.539568,0.270378,0.62949,1,0.682927,0.093023,0.5,0.047619,0.545455,0.568317,0.701188,0.150388,0.515358,0.128686,0.839917,0.787879,0.763158,0.325581,0.73913,0.619048,0.409091,0.498721,0.7962,0.150855,0.440397,0.245495,0.654851,1,0.794872,0.093023,0.583333,0.636364,0.578947,0.759494,0.846154,0.099846,0.311077,0.178571,0.613963,1,0.621622,0.214286,0.631579,0.315789,0.416667,0.325641,0.608607,0.353752,0.550095,0.328713,0.879004,0.357143,0.384615,0.35,0.041667,0.315789,0.631579,0.663978,0.197767,0.3056,0.70318,0.28125,0.824057,0.292683,0.514286,0.159091,0.333333,0.411765,0.636364,0.402116,0.362595,0.540952,0.740219,0.506812,0.860377,0.5,0.209302,0.133333,0.043478,0.619048,0.368421,0.891262,0.881549,0.07971,0.245203,0.042471,0.523979,0.744186,0.733333,0.85,0.666667,0.636364,0.434783,0.669591,0.619718,0.045213,0.357945,0.103448,0.548507,0.738095,0.515152,0.318182,0.75,0.555556,0.64,0.740343,0.623894,0.081928,0.786496,0.262582,0.659574,0.361111,0.470588,0.323529,0.73913,0.666667,0.5,0.225895,0.343808,0.06213,0.737089,0.374718,0.553236,0.277778,0.419355,0.314286,0.090909,0.647059,0.666667,0.204545,0.421965,0.382514,0.499106,0.296296,0.755796,0.465116,0.212121,0.022222,0,0.047619,0.611111,0.762712,0.455969,0.145663,0.290553,0.204286,0.674897,0.522727,0.657895,0.090909,0.411765,0.095238,0.4,0.847934,0.610719,0.079787,0.060278,0.190554,0.42236,0.738095,0.44186,0.590909,0.529412,0.666667,0.375,0.178506,0.058036,0.518519,0.644372,0.599462,0.926259,0,0.15,0.139535,0.04,0.666667,0.277778,0.710256,0.6,0.062663,0.810903,0.779343,0.494898,0.655172,0.621622,0.485714,0.714286,0.714286,0.565217,7
0.319196,0.179752,0.16623,0.084602,0.318653,0.393092,0.166667,0.394737,0,0.529412,0.333333,0.176471,0.1725,0.447464,0.329154,0.054348,0.372881,0.747764,0.04878,0.333333,0.775,0.416667,0.176471,0.5,0.526699,0.572254,0.242222,0.228417,0.675944,0.52552,0.725,0.658537,0.488372,0.7,0.666667,0.409091,0.449505,0.568761,0.213953,0.087031,0.58445,0.72973,0.878788,0.526316,0.72093,0.478261,0.285714,0.545455,0.355499,0.554404,0.230171,0.210265,0.632883,0.552239,0.731707,0.564103,0.488372,0.416667,0.318182,0.105263,0.410127,0.410989,0.122888,0.336874,0.693609,0.480493,0.725,0.540541,0.190476,0.842105,0.684211,0.375,0.248718,0.383197,0.364472,0.022684,0.459406,0.770463,0.095238,0.512821,0.775,0.291667,0.684211,0.684211,0.346774,0.245614,0.336,0.051237,0.365809,0.70018,0.02439,0.657143,0.545455,0.583333,0.352941,0.318182,0.409171,0.385496,0.52,0.118936,0.376022,0.733962,0.368421,0.418605,0.511111,0.304348,0.285714,0.315789,0.584466,0.394077,0.189614,0.405117,0.621622,0.447602,0.534884,0.433333,0.425,0.555556,0.590909,0.391304,0.564327,0.193662,0.107713,0.308186,0.643678,0.43097,0.47619,0.606061,0.068182,0.666667,0.5,0.52,0.564378,0.106195,0.191566,0.083942,0.38512,0.515366,0.444444,0.5,0.294118,0.73913,0.388889,0.363636,0.071625,0.144177,0.170118,0.118936,0.519187,0.400835,0.361111,0.258065,0.342857,0.363636,0.235294,0.291667,0.320248,0.298651,0.344262,0.132379,0.495127,0.661515,0.209302,0.363636,0.355556,0.25,0.666667,0.222222,0.555085,0.307241,0.189853,0.385027,0.647143,0.545267,0.318182,0.736842,0.295455,0.764706,0.714286,0.44,0.62314,0.348378,0.168883,0.454405,0.737785,0.352484,0.47619,0.325581,0.204545,0.529412,0.458333,0.416667,0.371585,0.38244,0.51166,0.088091,0.319892,0.809353,0.23913,0.425,0.534884,0.2,0.375,0.222222,0.320513,0.342857,0.152742,0.100511,0.352113,0.42517,0.482759,0.648649,0.4,0.571429,0.642857,0.347826,9
